Wheel,LastSyncPulseTime,ArduinoTime,BonsaiTime,RenderFrameCount
0,16739,18168,61068502.3744,1068
0,16739,18178,61068510.1312,1069
0,16739,18188,61068520.2304,1069
0,16739,18198,61068530.5984,1070
0,16739,18208,61068540.672,1071
0,16739,18219,61068550.7456,1071
0,16739,18229,61068561.0368,1072
0,16739,18239,61068571.2384,1072
0,16739,18249,61068581.4784,1073
0,16739,18259,61068591.7184,1074
0,16739,18269,61068600.9984,1074
0,16739,18279,61068611.2256,1075
0,16739,18289,61068621.4528,1075
0,16739,18299,61068631.6416,1076
0,16739,18309,61068640.768,1077
0,16739,18319,61068651.1488,1077
0,16739,18329,61068661.2608,1078
0,16739,18339,61068671.4112,1078
0,16739,18349,61068680.6272,1079
0,16739,18359,61068690.8416,1080
0,16739,18369,61068701.1328,1080
0,16739,18379,61068711.2576,1081
0,16739,18390,61068721.472,1081
0,16739,18400,61068731.6736,1082
0,16739,18410,61068741.9136,1083
0,16739,18420,61068752.1536,1083
0,16739,18430,61068762.3936,1084
0,16739,18440,61068772.1472,1084
0,16739,18450,61068781.8752,1085
0,16739,18460,61068792.1536,1086
0,16739,18470,61068802.2784,1086
0,16739,18480,61068811.5712,1087
0,16739,18490,61068821.6832,1087
0,16739,18500,61068831.9488,1088
0,16739,18510,61068842.1888,1089
0,16739,18520,61068851.328,1089
0,16739,18530,61068861.5424,1090
0,16739,18540,61068872.0256,1090
0,16739,18550,61068883.584,1091
0,16739,18560,61068891.6096,1092
0,16739,18570,61068901.4272,1092
0,16739,18580,61068911.7184,1093
0,16739,18590,61068922.0224,1093
0,16739,18600,61068932.1472,1094
0,16739,18610,61068941.4784,1095
0,16739,18620,61068951.5776,1095
0,16739,18630,61068961.8304,1096
0,16739,18640,61068972.0704,1096
0,16739,18650,61068981.1328,1097
0,16739,18660,61068991.36,1098
0,16739,18670,61069001.7024,1098
0,16739,18680,61069011.7632,1099
0,16739,18690,61069021.1456,1099
0,16739,18700,61069031.3216,1100
0,16739,18710,61069041.536,1101
0,16739,18720,61069051.7376,1101
0,16739,18731,61069061.9136,1102
0,16739,18741,61069072.1536,1102
0,16739,18751,61069082.3552,1103
0,16739,18761,61069092.5056,1104
0,16739,18771,61069102.784,1104
0,16739,18781,61069112.1024,1105
0,16739,18791,61069122.2656,1105
0,16739,18801,61069132.5568,1106
0,16739,18811,61069142.7456,1107
0,16739,18821,61069153.0368,1107
0,16739,18831,61069162.1632,1108
0,16739,18841,61069172.3392,1108
0,16739,18851,61069182.5792,1109
0,16739,18861,61069191.7056,1110
0,16739,18871,61069202.56,1110
0,16739,18881,61069212.1984,1111
0,16739,18891,61069222.2976,1111
0,16739,18902,61069232.5888,1112
0,16739,18912,61069242.8672,1113
0,16739,18922,61069253.0432,1113
0,16739,18932,61069263.2192,1114
0,16739,18942,61069273.5104,1115
0,16739,18952,61069282.7008,1115
0,16739,18962,61069293.1968,1116
0,16739,18972,61069303.1808,1116
0,16739,18982,61069313.4464,1117
0,16739,18992,61069322.5856,1117
0,16739,19002,61069332.928,1118
0,16739,19012,61069343.0144,1119
0,16739,19022,61069353.3312,1119
0,16739,19032,61069362.368,1120
0,16739,19042,61069372.5568,1120
0,16739,19052,61069382.8096,1121
0,16739,19062,61069393.1008,1122
0,16739,19072,61069402.2656,1122
0,16739,19082,61069412.5184,1123
0,16739,19092,61069422.784,1123
0,16739,19102,61069432.9344,1124
0,16739,19112,61069443.1744,1125
0,16739,19122,61069452.352,1125
0,16739,19132,61069462.592,1126
0,16739,19142,61069472.9088,1126
0,16739,19152,61069483.2256,1127
0,16739,19162,61069492.2368,1128
0,16739,19172,61069502.4,1128
0,16739,19182,61069512.6656,1129
0,16739,19192,61069522.88,1129
0,16739,19202,61069531.9936,1130
0,16739,19212,61069542.272,1131
0,16739,19222,61069552.4864,1131
0,16739,19232,61069562.688,1132
0,16739,19243,61069572.9664,1132
0,16739,19253,61069583.1424,1133
0,16739,19263,61069593.472,1134
0,16739,19273,61069603.5456,1134
0,16739,19283,61069613.9136,1135
0,16739,19293,61069624.5248,1135
0,16739,19303,61069633.344,1136
0,16739,19313,61069643.5712,1137
0,16739,19323,61069653.696,1137
0,16739,19333,61069662.848,1138
0,16739,19343,61069673.2544,1138
0,16739,19353,61069683.328,1139
0,16739,19363,61069693.5552,1140
0,16739,19373,61069702.6816,1140
0,16739,19383,61069713.0368,1141
0,16739,19393,61069723.2256,1141
0,16739,19403,61069733.376,1142
0,16739,19414,61069743.5776,1143
0,16739,19424,61069754.4064,1143
0,16739,19434,61069764.0448,1144
0,16739,19444,61069774.2976,1144
0,16739,19454,61069784.4608,1145
0,16739,19464,61069793.8048,1146
0,16739,19474,61069803.968,1146
0,16739,19484,61069814.2464,1147
0,16739,19494,61069824.4352,1147
0,16739,19504,61069833.728,1148
0,16739,19514,61069843.84,1149
0,16739,19524,61069854.1312,1149
0,16739,19534,61069864.3072,1150
0,16739,19544,61069873.4464,1150
0,16739,19554,61069883.6608,1151
0,16739,19564,61069893.9136,1152
0,16739,19574,61069904.2688,1152
0,16739,19584,61069913.4208,1153
0,16739,19594,61069923.584,1153
0,16739,19604,61069933.8624,1154
0,16739,19614,61069944.0896,1155
0,16739,19624,61069954.2016,1155
0,16739,19634,61069963.4048,1156
0,16739,19644,61069973.7856,1156
0,16739,19654,61069983.936,1157
0,16739,19664,61069994.176,1158
0,16739,19674,61070003.2896,1158
0,16739,19684,61070013.5168,1159
0,16739,19694,61070023.8208,1159
0,16739,19704,61070034.0352,1160
0,16739,19714,61070043.1872,1161
0,16739,19724,61070053.3376,1161
0,16739,19734,61070063.5776,1162
0,16739,19744,61070073.8176,1162
0,16739,19755,61070083.968,1163
0,16739,19765,61070094.2976,1164
0,16739,19775,61070104.4864,1164
0,16739,19785,61070114.688,1165
0,16739,19795,61070124.9152,1165
0,16739,19805,61070134.272,1166
0,16739,19815,61070144.4352,1167
0,16739,19825,61070154.5856,1167
0,16739,19835,61070164.992,1168
0,16739,19845,61070173.952,1168
0,16739,19855,61070184.32,1169
0,16739,19865,61070194.5856,1170
0,16739,19875,61070204.6976,1170
0,16739,19885,61070213.9648,1171
0,16739,19895,61070224.0384,1171
0,16739,19905,61070234.4576,1172
0,16739,19915,61070244.5312,1173
0,16739,19926,61070254.6816,1173
0,16739,19936,61070264.9216,1174
0,16739,19946,61070275.1232,1175
0,16739,19956,61070285.376,1175
0,16739,19966,61070295.5392,1176
0,16739,19976,61070304.8064,1176
0,16739,19986,61070315.0208,1177
0,16739,19996,61070325.3632,1178
0,16739,20006,61070335.5136,1178
0,16739,20016,61070344.6912,1179
0,16739,20026,61070354.9056,1179
0,16739,20036,61070365.1968,1180
0,16739,20046,61070375.3984,1181
0,16739,20056,61070384.5376,1181
0,16739,20066,61070394.752,1182
0,16739,20076,61070404.8768,1182
0,16739,20086,61070415.1168,1183
0,16739,20096,61070424.4352,1183
0,20102,20106,61070434.6496,1184
0,20102,20116,61070444.8768,1185
0,20102,20126,61070454.9888,1185
0,20102,20136,61070465.2544,1186
0,20102,20146,61070474.4704,1186
0,20102,20156,61070484.736,1187
0,20102,20166,61070495.0016,1188
0,20102,20176,61070505.3824,1188
0,20102,20186,61070514.304,1189
0,20102,20196,61070524.6592,1189
0,20102,20206,61070534.7328,1190
0,20102,20216,61070545.0112,1191
0,20102,20226,61070554.1504,1191
0,20102,20236,61070564.416,1192
0,20102,20246,61070574.5536,1192
0,20102,20256,61070584.7808,1193
0,20102,20267,61070595.0976,1194
0,20102,20277,61070605.2736,1194
0,20102,20287,61070615.4112,1195
0,20102,20297,61070625.7792,1196
0,20102,20307,61070635.8912,1196
0,20102,20317,61070645.2224,1197
0,20102,20327,61070655.4368,1197
0,20102,20337,61070665.5488,1198
0,20102,20347,61070675.8784,1199
0,20102,20357,61070684.992,1199
0,20102,20367,61070695.3216,1200
0,20102,20377,61070705.6,1200
0,20102,20387,61070715.6736,1201
0,20102,20397,61070724.9664,1201
0,20102,20407,61070735.0144,1202
0,20102,20417,61070745.3184,1203
0,20102,20427,61070755.5456,1203
0,20102,20438,61070765.696,1204
0,20102,20448,61070775.9872,1205
0,20102,20458,61070786.1888,1205
0,20102,20468,61070796.3904,1206
0,20102,20478,61070806.6048,1206
0,20102,20488,61070815.9488,1207
0,20102,20498,61070826.0608,1208
0,20102,20508,61070836.5184,1208
0,20102,20518,61070846.464,1209
0,20102,20528,61070855.6416,1209
0,20102,20538,61070865.9456,1210
0,20102,20548,61070876.096,1211
0,20102,20558,61070886.3872,1211
0,20102,20568,61070895.5392,1212
0,20102,20578,61070905.8048,1212
0,20102,20588,61070915.968,1213
0,20102,20598,61070926.4512,1214
0,20102,20608,61070935.4496,1214
0,20102,20618,61070945.7152,1215
0,20102,20628,61070955.968,1215
0,20102,20638,61070966.144,1216
0,20102,20648,61070976.3072,1217
0,20102,20658,61070985.4976,1217
0,20102,20668,61070995.7376,1218
0,20102,20678,61071005.9904,1218
0,20102,20688,61071016.2944,1219
0,20102,20698,61071025.6384,1220
0,20102,20708,61071035.6608,1220
0,20102,20718,61071045.8112,1221
0,20102,20728,61071056.0896,1221
0,20102,20738,61071065.2928,1222
0,20102,20748,61071075.392,1223
0,20102,20758,61071085.632,1223
0,20102,20768,61071096.0128,1224
0,20102,20779,61071106.0864,1224
0,20102,20789,61071116.4032,1225
0,20102,20799,61071126.5024,1226
0,20102,20809,61071136.8192,1226
0,20102,20819,61071146.9568,1227
0,20102,20829,61071156.224,1227
0,20102,20839,61071166.4,1228
0,20102,20849,61071176.704,1229
0,20102,20859,61071186.9696,1229
0,20102,20869,61071196.0704,1230
0,20102,20879,61071206.3104,1230
0,20102,20889,61071216.6784,1231
0,20102,20899,61071226.7264,1232
0,20102,20909,61071235.8912,1232
0,20102,20919,61071246.1952,1233
0,20102,20929,61071256.5888,1233
0,20102,20939,61071266.5216,1234
0,20102,20950,61071276.7616,1235
0,20102,20960,61071287.104,1235
0,20102,20970,61071297.2672,1236
0,20102,20980,61071307.5328,1236
0,20102,20990,61071317.6576,1237
0,20102,21000,61071326.8992,1238
0,20102,21010,61071337.4336,1238
0,20102,21020,61071347.4176,1239
0,20102,21030,61071357.6064,1239
0,20102,21040,61071366.9632,1240
0,20102,21050,61071377.0368,1241
0,20102,21060,61071387.328,1241
0,20102,21070,61071397.5296,1242
0,20102,21080,61071406.6816,1242
0,20102,21090,61071416.7808,1243
0,20102,21100,61071427.0464,1244
0,20102,21110,61071437.3248,1244
0,20102,21120,61071446.6176,1245
0,20102,21130,61071456.7808,1245
0,20102,21140,61071466.9952,1246
0,20102,21150,61071477.3504,1247
0,20102,21160,61071487.3856,1247
0,20102,21170,61071496.704,1248
0,20102,21180,61071506.88,1248
0,20102,21190,61071517.0816,1249
0,20102,21200,61071527.3856,1250
0,20102,21210,61071536.5376,1250
0,20102,21220,61071546.7008,1251
0,20102,21230,61071556.9792,1251
0,20102,21240,61071567.1424,1252
0,20102,21250,61071576.2688,1253
0,20102,21260,61071586.5728,1253
0,20102,21270,61071596.7232,1254
0,20102,21280,61071607.0144,1254
0,20102,21291,61071617.1392,1255
0,20102,21301,61071627.6352,1256
0,20102,21311,61071637.6192,1256
0,20102,21321,61071647.8976,1257
0,20102,21331,61071658.1632,1257
0,20102,21341,61071667.5072,1258
0,20102,21351,61071677.5936,1259
0,20102,21361,61071687.8208,1259
0,20102,21371,61071698.048,1260
0,20102,21381,61071707.1872,1260
0,20102,21391,61071717.504,1261
0,20102,21401,61071727.6032,1262
0,20102,21411,61071737.8688,1262
0,20102,21421,61071747.0464,1263
0,20102,21431,61071757.248,1263
0,20102,21441,61071767.424,1264
0,20102,21451,61071777.728,1265
0,20102,21462,61071787.904,1265
0,20102,21472,61071798.0928,1266
0,20102,21482,61071808.2816,1266
0,20102,21492,61071818.5216,1267
0,20102,21502,61071828.736,1268
0,20102,21512,61071838.0672,1268
0,20102,21522,61071848.448,1269
0,20102,21532,61071858.5216,1269
0,20102,21542,61071868.7104,1270
0,20102,21552,61071877.888,1271
0,20102,21562,61071888.1408,1271
0,20102,21572,61071898.3808,1272
0,20102,21582,61071908.5056,1272
0,20102,21592,61071917.6704,1273
0,20102,21602,61071927.8592,1274
0,20102,21612,61071938.176,1274
0,20102,21622,61071948.3904,1275
0,20102,21632,61071957.6832,1275
0,20102,21642,61071967.8976,1276
0,20102,21652,61071978.112,1277
0,20102,21662,61071988.416,1277
0,20102,21672,61071998.4896,1278
0,20102,21682,61072007.744,1278
0,20102,21692,61072017.9456,1279
0,20102,21702,61072028.1856,1280
0,20102,21712,61072038.4896,1280
0,20102,21722,61072047.5136,1281
0,20102,21732,61072057.7408,1281
0,20102,21742,61072069.0688,1282
0,20102,21752,61072078.2848,1283
0,20102,21762,61072087.3984,1283
0,20102,21772,61072097.7408,1284
0,20102,21782,61072107.9296,1284
0,20102,21792,61072118.0672,1285
0,20102,21803,61072128.3328,1286
0,20102,21813,61072138.5856,1286
0,20102,21823,61072148.8,1287
0,20102,21833,61072159.0272,1288
0,20102,21843,61072169.1392,1288
0,20102,21853,61072178.5216,1289
0,20102,21863,61072188.8896,1289
0,20102,21873,61072198.9632,1290
0,20102,21883,61072209.152,1291
0,20102,21893,61072218.3296,1291
0,20102,21903,61072228.5184,1292
0,20102,21913,61072238.8224,1292
0,20102,21923,61072248.9856,1293
0,20102,21933,61072258.1632,1293
0,20102,21943,61072268.3392,1294
0,20102,21953,61072278.6304,1295
0,20102,21963,61072288.8704,1295
0,20102,21974,61072299.0208,1296
0,20102,21984,61072309.2736,1297
0,20102,21994,61072319.616,1297
0,20102,22004,61072329.7664,1298
0,20102,22014,61072339.9424,1298
0,22016,22024,61072349.2096,1299
0,22016,22034,61072359.4496,1300
0,22016,22044,61072369.6384,1300
0,22016,22054,61072380.0832,1301
0,22016,22064,61072389.0432,1301
0,22016,22074,61072399.2832,1302
0,22016,22084,61072409.5104,1303
0,22016,22094,61072419.6864,1303
0,22016,22104,61072428.928,1304
0,22016,22114,61072439.1168,1304
0,22016,22124,61072449.3312,1305
0,22016,22134,61072459.6224,1306
0,22016,22144,61072468.8256,1306
0,22016,22154,61072479.0144,1307
0,22016,22164,61072489.2928,1307
0,22016,22174,61072499.6224,1308
0,22016,22184,61072509.6064,1309
0,22016,22194,61072518.8608,1309
0,22016,22204,61072529.0368,1310
0,22016,22214,61072539.3152,1310
0,22016,22224,61072549.5936,1311
0,22016,22234,61072558.8992,1312
0,22016,22244,61072568.96,1312
0,22016,22254,61072579.2128,1313
0,22016,22264,61072589.5168,1313
0,22016,22274,61072598.6048,1314
0,22016,22284,61072612.8896,1314
0,22016,22294,61072618.9952,1314
0,22016,22304,61072629.2096,1315
0,22016,22315,61072639.552,1316
0,22016,22325,61072649.6512,1316
0,22016,22335,61072659.8912,1317
0,22016,22345,61072670.1696,1318
0,22016,22355,61072680.3968,1318
0,22016,22365,61072689.6,1319
0,22016,22375,61072699.8656,1319
0,22016,22385,61072710.1056,1320
0,22016,22395,61072720.2176,1321
0,22016,22405,61072729.4976,1321
0,22016,22415,61072739.648,1322
0,22016,22425,61072749.9008,1322
0,22016,22435,61072760.0896,1323
0,22016,22445,61072769.3696,1324
0,22016,22455,61072779.5328,1324
0,22016,22465,61072789.6576,1325
0,22016,22475,61072799.8848,1325
0,22016,22486,61072810.1888,1326
0,22016,22496,61072820.416,1327
0,22016,22506,61072830.656,1327
0,22016,22516,61072840.8704,1328
0,22016,22526,61072851.072,1328
0,22016,22536,61072860.6464,1329
0,22016,22546,61072870.5664,1330
0,22016,22556,61072880.896,1330
0,22016,22566,61072891.0208,1331
0,22016,22576,61072900.3008,1331
0,22016,22586,61072910.6176,1332
0,22016,22596,61072920.6528,1333
0,22016,22606,61072930.8672,1333
0,22016,22616,61072940.096,1334
0,22016,22626,61072950.2848,1334
0,22016,22636,61072960.5504,1335
0,22016,22646,61072970.6624,1336
0,22016,22656,61072979.9936,1336
0,22016,22666,61072990.1952,1337
0,22016,22676,61073000.3968,1337
0,22016,22686,61073010.6752,1338
0,22016,22696,61073020.736,1339
0,22016,22706,61073030.0416,1339
0,22016,22716,61073040.2816,1340
0,22016,22726,61073050.4576,1340
0,22016,22736,61073060.6976,1341
0,22016,22746,61073069.888,1342
0,22016,22756,61073080.128,1342
0,22016,22766,61073090.432,1343
0,22016,22776,61073100.5952,1343
0,22016,22786,61073109.7472,1344
0,22016,22796,61073119.9488,1345
0,22016,22806,61073130.2144,1345
0,22016,22816,61073140.4288,1346
0,22016,22827,61073150.6304,1346
0,22016,22837,61073160.8704,1347
0,22016,22847,61073171.0336,1348
0,22016,22857,61073181.2608,1348
0,22016,22867,61073191.7056,1349
0,22016,22877,61073200.7296,1349
0,22016,22887,61073210.9696,1350
0,22016,22897,61073221.248,1351
0,22016,22907,61073231.552,1351
0,22016,22917,61073240.6528,1352
0,22016,22927,61073250.8672,1352
0,22016,22937,61073261.0816,1353
0,22016,22947,61073271.4368,1354
0,22016,22957,61073280.448,1354
0,22016,22967,61073290.7008,1355
0,22016,22977,61073300.8768,1355
0,22016,22987,61073311.0912,1356
0,22016,22998,61073321.3184,1357
0,22016,23008,61073331.6224,1357
0,22016,23018,61073341.7856,1358
0,22016,23028,61073352.0128,1358
0,22016,23038,61073362.24,1359
0,22016,23048,61073371.584,1360
0,22016,23058,61073381.6832,1360
0,22016,23068,61073392,1361
0,22016,23078,61073402.2144,1361
0,22016,23088,61073411.3536,1362
0,22016,23098,61073421.7472,1363
0,22016,23108,61073431.808,1363
0,22016,23118,61073441.9712,1364
0,22016,23128,61073451.4816,1364
0,22016,23138,61073461.4528,1365
0,22016,23148,61073471.6928,1366
0,22016,23158,61073481.856,1366
0,22016,23168,61073491.1104,1367
0,22016,23178,61073501.3504,1367
0,22016,23188,61073511.5136,1368
0,22016,23198,61073521.7792,1369
0,22016,23208,61073531.9296,1369
0,22016,23218,61073541.3888,1370
0,22016,23228,61073551.3856,1370
0,22016,23238,61073561.7664,1371
0,22016,23248,61073571.8272,1372
0,22016,23258,61073581.0688,1372
0,22016,23268,61073591.3344,1373
0,22016,23278,61073601.5872,1373
0,22016,23288,61073611.7504,1374
0,22016,23298,61073620.9024,1375
0,22016,23308,61073631.0272,1375
0,22016,23318,61073641.3568,1376
0,22016,23328,61073651.6352,1376
0,22016,23339,61073661.7728,1377
0,22016,23349,61073671.9872,1378
0,22016,23359,61073682.2144,1378
0,22016,23369,61073692.7872,1379
0,22016,23379,61073702.72,1380
0,22016,23389,61073711.9744,1380
0,22016,23399,61073722.176,1381
0,22016,23409,61073732.3904,1381
0,22016,23419,61073742.7072,1382
0,22016,23429,61073751.7184,1382
0,22016,23439,61073761.9584,1383
0,22016,23449,61073772.2368,1384
0,22016,23459,61073782.528,1384
0,22016,23469,61073791.6672,1385
0,22016,23479,61073801.7792,1385
0,22016,23489,61073812.0704,1386
0,22016,23499,61073822.2976,1387
0,22016,23510,61073832.4736,1387
0,22016,23520,61073842.752,1388
0,22016,23530,61073852.928,1389
0,22016,23540,61073863.168,1389
0,22016,23550,61073873.408,1390
0,22016,23560,61073882.6496,1390
0,22016,23570,61073892.8256,1391
0,22016,23580,61073903.1168,1392
0,22016,23590,61073913.2544,1392
0,22016,23600,61073922.4448,1393
0,22016,23610,61073932.8,1393
0,22016,23620,61073942.976,1394
0,22016,23630,61073953.2288,1395
0,22016,23640,61073962.2656,1395
0,22016,23650,61073972.6336,1396
0,22016,23660,61073982.784,1396
0,22016,23670,61073992.9856,1397
0,22016,23680,61074002.2528,1397
0,22016,23690,61074012.4928,1398
0,22016,23700,61074022.72,1399
0,22016,23710,61074032.9856,1399
0,22016,23720,61074043.008,1400
0,22016,23730,61074052.3648,1400
0,22016,23740,61074062.6048,1401
0,22016,23750,61074072.8448,1402
0,22016,23760,61074083.0592,1402
0,22016,23770,61074092.16,1403
0,22016,23780,61074102.464,1403
0,22016,23790,61074112.704,1404
0,22016,23800,61074122.8288,1405
0,22016,23810,61074132.1216,1405
0,22016,23820,61074142.1824,1406
0,22016,23830,61074152.512,1406
0,22016,23840,61074162.752,1407
0,22016,23851,61074173.0048,1408
0,22016,23861,61074183.2832,1408
0,22016,23871,61074193.4208,1409
0,22016,23881,61074203.6096,1410
0,22016,23891,61074213.888,1410
0,22016,23901,61074223.1424,1411
0,22016,23911,61074233.3568,1411
0,22016,23921,61074243.5456,1412
0,22016,23931,61074253.7088,1413
0,22016,23941,61074262.8736,1413
0,22016,23951,61074273.1776,1414
0,22016,23961,61074283.4048,1414
0,22016,23971,61074293.6192,1415
0,22016,23981,61074302.8352,1416
0,22016,23991,61074313.0624,1416
0,22016,24001,61074323.3024,1417
0,22016,24011,61074333.504,1417
0,22016,24022,61074343.7824,1418
0,22016,24032,61074353.9072,1419
0,22016,24042,61074364.16,1419
0,22016,24052,61074374.4,1420
0,22016,24062,61074384.5632,1420
0,22016,24072,61074393.792,1421
0,22016,24082,61074404.2112,1422
0,22016,24092,61074414.3104,1422
0,22016,24102,61074424.5888,1423
0,22016,24112,61074433.7792,1423
0,22016,24122,61074444.0064,1424
0,22016,24132,61074454.1184,1425
0,22016,24142,61074464.4736,1425
0,22016,24152,61074473.536,1426
0,22016,24162,61074483.7888,1426
0,22016,24172,61074493.9648,1427
0,22016,24182,61074504.1536,1428
0,22016,24192,61074513.4848,1428
0,22016,24202,61074523.712,1429
0,22016,24212,61074533.8752,1429
0,22016,24222,61074544.1408,1430
0,22016,24232,61074554.2912,1431
0,22016,24242,61074563.5584,1431
0,22016,24252,61074573.9392,1432
0,22016,24262,61074583.9744,1432
0,22016,24272,61074594.1888,1433
0,22016,24282,61074603.3536,1434
0,22016,24292,61074613.5552,1434
0,22016,24302,61074623.7824,1435
0,22016,24312,61074634.0352,1435
0,22016,24322,61074643.1872,1436
0,22016,24332,61074653.4656,1437
0,22016,24342,61074663.6544,1437
0,22016,24352,61074673.9072,1438
0,22016,24363,61074684.0576,1438
0,22016,24373,61074694.3744,1439
0,22016,24383,61074704.5504,1440
0,22016,24393,61074714.816,1440
0,22016,24403,61074725.0048,1441
0,22016,24413,61074734.2592,1441
0,22016,24423,61074744.5248,1442
0,22016,24433,61074754.7392,1443
0,22016,24443,61074764.9792,1443
0,22016,24453,61074774.1568,1444
0,22016,24463,61074784.32,1444
0,22016,24473,61074794.5216,1445
0,22016,24483,61074804.8768,1446
0,22016,24493,61074813.888,1446
0,22016,24503,61074824.1536,1447
0,22016,24513,61074834.368,1447
0,22016,24523,61074844.544,1448
0,22016,24534,61074854.8864,1449
0,22016,24544,61074864.9856,1449
0,22016,24554,61074875.3664,1450
0,22016,24564,61074885.5424,1450
0,22016,24574,61074895.7312,1451
0,22016,24584,61074905.1264,1452
0,22016,24594,61074915.1872,1452
0,22016,24604,61074925.4912,1453
0,22016,24614,61074935.6672,1453
0,22016,24624,61074944.9856,1454
0,22016,24634,61074955.0848,1455
0,22016,24644,61074965.248,1455
0,22016,24654,61074975.4496,1456
0,22016,24664,61074984.6272,1456
0,22016,24674,61074994.9312,1457
0,22016,24684,61075005.0176,1458
0,22016,24694,61075015.2832,1458
0,22016,24704,61075024.5888,1459
0,22016,24714,61075034.8672,1459
0,22016,24724,61075044.9664,1460
0,22016,24734,61075055.1936,1461
0,22016,24744,61075065.408,1461
0,22016,24754,61075074.6368,1462
0,22016,24764,61075084.8768,1462
0,22016,24774,61075095.0784,1463
0,22016,24784,61075105.408,1464
0,22016,24794,61075114.4192,1464
0,22016,24804,61075124.6464,1465
0,22016,24814,61075134.9248,1465
0,22016,24824,61075145.152,1466
0,22016,24834,61075154.2912,1467
0,22016,24844,61075164.5184,1467
0,22016,24854,61075174.7456,1468
0,22016,24864,61075184.9344,1468
0,22016,24875,61075195.1104,1469
0,22016,24885,61075205.4144,1470
0,22016,24895,61075215.616,1470
0,22016,24905,61075225.9072,1471
0,22016,24915,61075236.0192,1471
0,22016,24925,61075245.3504,1472
0,22016,24935,61075255.5904,1473
0,22016,24945,61075265.856,1473
0,22016,24955,61075275.968,1474
0,22016,24965,61075285.1712,1474
0,22016,24975,61075295.3984,1475
0,22016,24985,61075305.6768,1476
0,22016,24995,61075316.1088,1476
0,22016,25005,61075325.9264,1477
0,22016,25015,61075335.2576,1477
0,22016,25025,61075345.4336,1478
0,22016,25035,61075356.5952,1479
0,22016,25046,61075365.888,1479
0,22016,25056,61075376.2816,1480
0,22016,25066,61075386.4448,1481
0,22016,25076,61075397.2352,1481
0,22016,25086,61075406.976,1482
0,22016,25096,61075416.0896,1482
0,22016,25106,61075426.3424,1483
0,22016,25116,61075436.5312,1484
0,22016,25126,61075446.6688,1484
0,22016,25136,61075455.936,1485
0,22016,25146,61075466.176,1485
0,22016,25156,61075476.5312,1486
0,22016,25166,61075486.6176,1487
0,22016,25176,61075495.872,1487
0,22016,25186,61075506.0224,1488
0,22016,25196,61075516.1984,1488
0,22016,25206,61075526.4128,1489
0,22016,25216,61075535.7184,1489
0,22016,25226,61075546.0992,1490
0,22016,25236,61075556.2112,1491
0,22016,25246,61075566.2336,1491
0,22016,25256,61075576.4864,1492
0,22016,25266,61075585.8816,1492
0,22016,25276,61075595.9936,1493
0,22016,25286,61075606.2208,1494
0,22016,25296,61075616.4224,1494
0,22016,25306,61075625.5872,1495
0,22016,25316,61075635.8912,1495
0,22016,25326,61075646.0544,1496
0,22016,25336,61075656.3456,1497
0,22016,25346,61075665.3952,1497
0,22016,25356,61075675.7376,1498
0,22016,25366,61075685.952,1498
0,22016,25376,61075696.128,1499
0,22016,25387,61075706.4448,1500
0,22016,25397,61075716.5184,1500
0,22016,25407,61075726.7712,1501
0,22016,25417,61075737.0624,1502
0,22016,25427,61075747.264,1502
0,22016,25437,61075756.5056,1503
0,22016,25447,61075766.7328,1503
0,22016,25457,61075776.9984,1504
0,22016,25467,61075787.0848,1505
0,22016,25477,61075796.3648,1505
0,22016,25487,61075806.5536,1506
0,22016,25497,61075816.768,1506
0,22016,25507,61075826.9696,1507
0,22016,25517,61075836.1344,1507
0,22016,25527,61075846.3232,1508
0,22016,25537,61075856.5888,1509
0,22016,25547,61075866.816,1509
0,22016,25558,61075877.0176,1510
0,22016,25568,61075887.2704,1511
0,22016,25578,61075897.472,1511
0,22016,25588,61075907.7248,1512
0,22016,25598,61075917.9904,1512
0,22016,25608,61075927.2192,1513
0,22016,25618,61075937.4848,1514
0,22016,25628,61075947.712,1514
0,22016,25638,61075957.8624,1515
0,22016,25648,61075966.976,1515
0,22016,25658,61075977.8048,1516
0,22016,25668,61075987.4944,1517
0,22016,25678,61075997.6704,1517
0,22016,25688,61076006.9376,1518
0,22016,25698,61076017.0624,1518
0,22016,25708,61076027.3152,1519
0,22016,25718,61076037.4656,1520
0,22016,25728,61076046.8736,1520
0,22016,25738,61076057.1264,1521
0,22016,25748,61076067.2,1521
0,22016,25758,61076077.4528,1522
0,22016,25768,61076087.6928,1523
0,22016,25778,61076096.9472,1523
0,22016,25788,61076107.136,1524
0,22016,25798,61076117.2224,1524
0,22016,25808,61076127.4752,1525
0,22016,25818,61076136.7168,1526
0,22016,25828,61076147.008,1526
0,22016,25838,61076157.248,1527
0,22016,25848,61076167.4368,1527
0,22016,25858,61076176.64,1528
0,22016,25868,61076187.648,1529
0,22016,25878,61076197.1968,1529
0,22016,25888,61076207.3088,1530
0,22016,25899,61076217.536,1530
0,22016,25909,61076227.7248,1531
0,22016,25919,61076238.08,1532
0,22016,25929,61076248.192,1532
0,22016,25939,61076258.3808,1533
0,25940,25949,61076267.5584,1533
0,25940,25959,61076277.8112,1534
0,25940,25969,61076288.0512,1535
0,25940,25979,61076298.1632,1535
0,25940,25989,61076307.4944,1536
0,25940,25999,61076317.9392,1536
0,25940,26009,61076328,1537
0,25940,26019,61076338.112,1538
0,25940,26029,61076347.6736,1538
